,Wban Number, YearMonthDay, Avg Temp
217,3029,20031108,41
8660,14739,20031108,39
2642,4109,20031108,34
3868,11640,20031108,81
2880,4725,20031108,28
19431,54743,20031108,40
16094,25323,20031108,32
5876,13744,20031108,59
3928,12812,20031108,79
307,3032,20031108,50
19401,54742,20031108,25
8330,14707,20031108,39
1952,3940,20031108,61
3958,12815,20031108,78
5996,13781,20031108,42
2910,4726,20031108,29
517,3160,20031108,51
2760,4113,20031108,39
3060,4789,20031108,37
2731,4112,20031108,24
8690,14740,20031108,37
4588,12884,20031108,72
547,3162,20031108,49
3479,4847,20031108,28
19251,54728,20031108,21
3000,4781,20031108,42
2282,3966,20031108,34
5936,13764,20031108,44
21519,93721,20031108,44
3509,4848,20031108,30
1742,3919,20031108,40
277,3031,20031108,44
3688,4854,20031108,23
8540,14734,20031108,42
427,3131,20031108,63
10430,14913,20031108,0
10400,14910,20031108,15
16034,25308,20031108,37
12768,23176,20031108,41
1022,3811,20031108,48
1172,3820,20031108,61
14504,24126,20031108,43
992,3810,20031108,55
11630,23009,20031108,47
1202,3822,20031108,68
10880,14935,20031108,28
11390,21510,20031108,80
10910,14936,20031108,21
1562,3888,20031108,58
11360,21504,20031108,75
1232,3847,20031108,46
1322,3859,20031108,39
9410,14794,20031108,39
11060,14941,20031108,26
67,3017,20031108,42
1532,3887,20031108,33
9380,14792,20031108,40
11030,14940,20031108,18
10940,14937,20031108,27
1262,3849,20031108,43
662,3170,20031108,35
127,3026,20031108,36
11000,14939,20031108,28
13604,24011,20031108,13
10850,14933,20031108,25
1352,3860,20031108,42
1382,3868,20031108,33
21399,93706,20031108,39
1052,3812,20031108,53
1472,3878,20031108,63
10460,14914,20031108,10
13754,24018,20031108,39
7,3013,20031108,39
14444,24110,20031108,41
19640,54771,20031108,23
1412,3870,20031108,57
9350,14787,20031108,39
10790,14929,20031108,13
1112,3816,20031108,42
1292,3856,20031108,54
97,3024,20031108,46
1142,3818,20031108,68
13664,24013,20031108,10
19402,54742,20031109,23
248,3030,20031109,49
7135,13939,20031109,55
16065,25309,20031109,39
278,3031,20031109,48
10461,14914,20031109,27
518,3160,20031109,58
14505,24126,20031109,45
8151,14605,20031109,27
1833,3932,20031109,45
8331,14707,20031109,33
10851,14933,20031109,36
2643,4109,20031109,35
8361,14710,20031109,30
10941,14937,20031109,29
5877,13744,20031109,48
1293,3856,20031109,54
2073,3953,20031109,47
10791,14929,20031109,30
2283,3966,20031109,38
2163,3960,20031109,38
98,3024,20031109,47
6177,13838,20031109,62
993,3810,20031109,43
8301,14702,20031109,28
19641,54771,20031109,23
6117,13833,20031109,64
8181,14606,20031109,26
10881,14935,20031109,36
2223,3963,20031109,42
5997,13781,20031109,35
1413,3870,20031109,47
1383,3868,20031109,33
1323,3859,20031109,38
1953,3940,20031109,59
1353,3860,20031109,40
548,3162,20031109,51
5937,13764,20031109,38
10911,14936,20031109,33
663,3170,20031109,44
16095,25323,20031109,37
1023,3811,20031109,49
19252,54728,20031109,20
3480,4847,20031109,29
13605,24011,20031109,20
3061,4789,20031109,31
3450,4846,20031109,31
1143,3818,20031109,61
338,3102,20031109,62
3091,4803,20031109,24
3390,4843,20031109,30
3360,4842,20031109,32
8,3013,20031109,46
12769,23176,20031109,47
13665,24013,20031109,18
3301,4840,20031109,27
1113,3816,20031109,43
19372,54740,20031109,25
14445,24110,20031109,38
3151,4808,20031109,28
3271,4839,20031109,31
13755,24018,20031109,42
3211,4836,20031109,22
428,3131,20031109,61
1053,3812,20031109,43
3181,4826,20031109,24
21400,93706,20031109,33
3121,4804,20031109,32
2673,4110,20031109,45
3001,4781,20031109,34
3510,4848,20031109,33
5757,13739,20031109,37
11001,14939,20031109,36
2702,4111,20031109,27
5547,13728,20031109,42
1263,3849,20031109,43
4858,12916,20031109,70
10431,14913,20031109,26
2732,4112,20031109,27
4589,12884,20031109,71
68,3017,20031109,43
21520,93721,20031109,35
11061,14941,20031109,35
1173,3820,20031109,50
3959,12815,20031109,74
2761,4113,20031109,37
11361,21504,20031109,75
3929,12812,20031109,78
308,3032,20031109,53
11391,21510,20031109,80
2881,4725,20031109,27
3869,11640,20031109,80
1203,3822,20031109,58
458,3144,20031109,65
2911,4726,20031109,29
3689,4854,20031109,26
11631,23009,20031109,48
1233,3847,20031109,46
11031,14940,20031109,28
2013,3947,20031109,43
8691,14740,20031109,30
8541,14734,20031109,37
218,3029,20031109,41
1743,3919,20031109,47
9351,14787,20031109,33
1563,3888,20031109,58
8661,14739,20031109,34
9081,14763,20031109,26
9411,14794,20031109,31
8901,14752,20031109,31
9141,14765,20031109,33
19432,54743,20031109,33
1593,3889,20031109,42
1653,3894,20031109,45
1533,3887,20031109,31
10401,14910,20031109,30
1623,3893,20031109,36
8751,14745,20031109,25
16035,25308,20031109,42
128,3026,20031109,41
1803,3928,20031109,47
9381,14792,20031109,34
1473,3878,20031109,57
7136,13939,20031110,62
3511,4848,20031110,36
21521,93721,20031110,38
8662,14739,20031110,38
1324,3859,20031110,44
1624,3893,20031110,44
8902,14752,20031110,36
429,3131,20031110,66
3690,4854,20031110,35
5938,13764,20031110,39
10912,14936,20031110,38
2912,4726,20031110,36
11632,23009,20031110,60
2284,3966,20031110,45
5998,13781,20031110,35
1354,3860,20031110,50
2164,3960,20031110,46
6178,13838,20031110,66
3481,4847,20031110,34
994,3810,20031110,45
219,3029,20031110,44
19253,54728,20031110,28
6118,13833,20031110,65
19642,54771,20031110,32
9412,14794,20031110,33
13606,24011,20031110,21
12770,23176,20031110,42
10882,14935,20031110,48
9082,14763,20031110,30
2224,3963,20031110,48
8752,14745,20031110,32
1174,3820,20031110,53
11002,14939,20031110,47
14506,24126,20031110,43
519,3160,20031110,55
9142,14765,20031110,36
3930,12812,20031110,77
11362,21504,20031110,76
8692,14740,20031110,35
2703,4111,20031110,28
5548,13728,20031110,42
1264,3849,20031110,52
2762,4113,20031110,44
1654,3894,20031110,53
1234,3847,20031110,52
4859,12916,20031110,70
9382,14792,20031110,35
11032,14940,20031110,39
3960,12815,20031110,75
2733,4112,20031110,32
3152,4808,20031110,37
4590,12884,20031110,72
69,3017,20031110,45
129,3026,20031110,46
309,3032,20031110,61
279,3031,20031110,62
5758,13739,20031110,38
11392,21510,20031110,78
3212,4836,20031110,27
3062,4789,20031110,33
1744,3919,20031110,53
2644,4109,20031110,38
1534,3887,20031110,43
459,3144,20031110,70
5878,13744,20031110,51
10942,14937,20031110,36
3272,4839,20031110,36
1564,3888,20031110,54
1204,3822,20031110,60
19403,54742,20031110,31
1294,3856,20031110,58
3870,11640,20031110,82
19433,54743,20031110,35
2674,4110,20031110,41
2882,4725,20031110,33
16096,25323,20031110,32
13756,24018,20031110,44
14446,24110,20031110,40
10852,14933,20031110,40
3002,4781,20031110,36
8302,14702,20031110,33
339,3102,20031110,64
16066,25309,20031110,37
10402,14910,20031110,37
3391,4843,20031110,35
8542,14734,20031110,39
10792,14929,20031110,30
1414,3870,20031110,47
3092,4803,20031110,34
2014,3947,20031110,49
99,3024,20031110,62
1594,3889,20031110,52
8182,14606,20031110,33
1024,3811,20031110,58
1384,3868,20031110,44
3182,4826,20031110,35
1054,3812,20031110,45
3302,4840,20031110,38
19373,54740,20031110,31
8362,14710,20031110,34
10432,14913,20031110,36
1834,3932,20031110,54
3122,4804,20031110,41
21401,93706,20031110,36
664,3170,20031110,35
1954,3940,20031110,66
1474,3878,20031110,59
8332,14707,20031110,34
549,3162,20031110,48
9,3013,20031110,52
10462,14914,20031110,33
9352,14787,20031110,39
3361,4842,20031110,36
13666,24013,20031110,28
1114,3816,20031110,53
11062,14941,20031110,47
3451,4846,20031110,37
2074,3953,20031110,51
1144,3818,20031110,60
16036,25308,20031110,40
1804,3928,20031110,53
8152,14605,20031110,33
249,3030,20031110,64
5759,13739,20031111,46
430,3131,20031111,62
13607,24011,20031111,34
16097,25323,20031111,33
460,3144,20031111,66
19434,54743,20031111,38
2883,4725,20031111,36
2075,3953,20031111,64
2675,4110,20031111,45
3362,4842,20031111,49
1355,3860,20031111,58
310,3032,20031111,64
10463,14914,20031111,35
19374,54740,20031111,27
10943,14937,20031111,49
11003,14939,20031111,50
10,3013,20031111,52
3213,4836,20031111,33
16067,25309,20031111,39
5879,13744,20031111,57
220,3029,20031111,47
1535,3887,20031111,59
3871,11640,20031111,79
10403,14910,20031111,39
3273,4839,20031111,47
340,3102,20031111,65
19254,54728,20031111,29
1205,3822,20031111,64
1415,3870,20031111,55
1295,3856,20031111,65
995,3810,20031111,54
1955,3940,20031111,69
11363,21504,20031111,75
1565,3888,20031111,58
10433,14913,20031111,40
11033,14940,20031111,44
1655,3894,20031111,66
3063,4789,20031111,32
3153,4808,20031111,49
3961,12815,20031111,74
9383,14792,20031111,40
70,3017,20031111,44
2734,4112,20031111,25
1835,3932,20031111,65
11063,14941,20031111,48
4591,12884,20031111,73
250,3030,20031111,59
8363,14710,20031111,33
3123,4804,20031111,53
1235,3847,20031111,60
13667,24013,20031111,33
4860,12916,20031111,72
8753,14745,20031111,29
550,3162,20031111,48
3931,12812,20031111,76
9143,14765,20031111,39
665,3170,20031111,35
1475,3878,20031111,63
2704,4111,20031111,28
5549,13728,20031111,51
8333,14707,20031111,39
8693,14740,20031111,32
1265,3849,20031111,58
3303,4840,20031111,45
2763,4113,20031111,46
3452,4846,20031111,53
8153,14605,20031111,35
7137,13939,20031111,69
2645,4109,20031111,42
10853,14933,20031111,51
12771,23176,20031111,40
1025,3811,20031111,66
1175,3820,20031111,57
3093,4803,20031111,41
2285,3966,20031111,63
9083,14763,20031111,31
1145,3818,20031111,65
10883,14935,20031111,50
8903,14752,20031111,33
8663,14739,20031111,41
100,3024,20031111,69
11633,23009,20031111,63
8183,14606,20031111,35
5939,13764,20031111,48
1115,3816,20031111,65
14447,24110,20031111,44
1325,3859,20031111,55
2225,3963,20031111,61
3003,4781,20031111,51
3512,4848,20031111,52
2015,3947,20031111,56
1595,3889,20031111,60
21522,93721,20031111,45
130,3026,20031111,47
5999,13781,20031111,43
1625,3893,20031111,59
6179,13838,20031111,70
13757,24018,20031111,42
10793,14929,20031111,33
3691,4854,20031111,39
9413,14794,20031111,39
1745,3919,20031111,57
3482,4847,20031111,50
8303,14702,20031111,33
14507,24126,20031111,42
3183,4826,20031111,45
520,3160,20031111,54
19404,54742,20031111,30
21402,93706,20031111,39
11393,21510,20031111,0
6119,13833,20031111,66
16037,25308,20031111,42
1385,3868,20031111,60
9353,14787,20031111,41
280,3031,20031111,68
3392,4843,20031111,48
2165,3960,20031111,63
10913,14936,20031111,41
1055,3812,20031111,54
8543,14734,20031111,44
2913,4726,20031111,45
1805,3928,20031111,58
19643,54771,20031111,31
1236,3847,20031112,58
3453,4846,20031112,50
3124,4804,20031112,54
1146,3818,20031112,69
1026,3811,20031112,63
3962,12815,20031112,74
13668,24013,20031112,22
3064,4789,20031112,47
1116,3816,20031112,61
3004,4781,20031112,53
11064,14941,20031112,39
1626,3893,20031112,56
131,3026,20031112,36
3304,4840,20031112,44
14448,24110,20031112,35
1176,3820,20031112,64
11,3013,20031112,38
1566,3888,20031112,65
3692,4854,20031112,40
21403,93706,20031112,52
11394,21510,20031112,0
341,3102,20031112,59
1206,3822,20031112,68
3363,4842,20031112,52
3872,11640,20031112,78
311,3032,20031112,66
3094,4803,20031112,34
2884,4725,20031112,51
2914,4726,20031112,54
19375,54740,20031112,42
3393,4843,20031112,54
19255,54728,20031112,39
3274,4839,20031112,46
8904,14752,20031112,46
461,3144,20031112,55
8754,14745,20031112,45
11634,23009,20031112,56
11364,21504,20031112,73
3513,4848,20031112,52
3932,12812,20031112,75
9084,14763,20031112,46
9354,14787,20031112,52
13608,24011,20031112,27
666,3170,20031112,31
9144,14765,20031112,52
2764,4113,20031112,40
12772,23176,20031112,38
3483,4847,20031112,51
2646,4109,20031112,43
8544,14734,20031112,52
2286,3966,20031112,55
5940,13764,20031112,57
19644,54771,20031112,43
1386,3868,20031112,55
10914,14936,20031112,28
1596,3889,20031112,61
19405,54742,20031112,41
8184,14606,20031112,45
1746,3919,20031112,45
5880,13744,20031112,67
10944,14937,20031112,45
281,3031,20031112,64
6180,13838,20031112,70
3214,4836,20031112,36
1536,3887,20031112,52
1296,3856,20031112,67
2016,3947,20031112,44
10794,14929,20031112,30
9384,14792,20031112,52
8154,14605,20031112,46
2676,4110,20031112,37
1806,3928,20031112,48
8664,14739,20031112,50
1056,3812,20031112,60
2166,3960,20031112,58
221,3029,20031112,43
6120,13833,20031112,73
9414,14794,20031112,51
21523,93721,20031112,56
10884,14935,20031112,37
1356,3860,20031112,63
2226,3963,20031112,51
7138,13939,20031112,71
6000,13781,20031112,53
1656,3894,20031112,59
13758,24018,20031112,33
251,3030,20031112,47
14508,24126,20031112,43
1326,3859,20031112,59
10854,14933,20031112,42
2076,3953,20031112,66
521,3160,20031112,49
996,3810,20031112,62
101,3024,20031112,53
431,3131,20031112,60
8304,14702,20031112,47
1416,3870,20031112,66
1266,3849,20031112,61
10464,14914,20031112,27
1476,3878,20031112,65
551,3162,20031112,47
5550,13728,20031112,69
8694,14740,20031112,46
8334,14707,20031112,52
4861,12916,20031112,75
10434,14913,20031112,30
11034,14940,20031112,36
3154,4808,20031112,0
1836,3932,20031112,57
71,3017,20031112,37
2735,4112,20031112,20
8364,14710,20031112,44
4592,12884,20031112,74
1956,3940,20031112,74
16038,25308,20031112,51
2705,4111,20031112,30
19435,54743,20031112,51
16068,25309,20031112,40
5760,13739,20031112,53
10404,14910,20031112,31
11004,14939,20031112,36
3184,4826,20031112,40
16098,25323,20031112,43
19376,54740,20031113,42
10435,14913,20031113,24
252,3030,20031113,42
13609,24011,20031113,25
1597,3889,20031113,42
2017,3947,20031113,37
7139,13939,20031113,51
1147,3818,20031113,58
8365,14710,20031113,46
8335,14707,20031113,48
1357,3860,20031113,45
1837,3932,20031113,44
222,3029,20031113,48
10795,14929,20031113,28
21524,93721,20031113,50
3125,4804,20031113,35
3095,4803,20031113,26
8305,14702,20031113,48
2167,3960,20031113,40
12,3013,20031113,43
14449,24110,20031113,35
10855,14933,20031113,33
132,3026,20031113,42
19256,54728,20031113,40
10405,14910,20031113,26
342,3102,20031113,56
8545,14734,20031113,50
1957,3940,20031113,53
3364,4842,20031113,36
1387,3868,20031113,36
3394,4843,20031113,38
1477,3878,20031113,54
1417,3870,20031113,53
9355,14787,20031113,49
1807,3928,20031113,44
10465,14914,20031113,27
8155,14605,20031113,45
16069,25309,20031113,34
102,3024,20031113,38
3185,4826,20031113,29
9085,14763,20031113,41
2077,3953,20031113,45
3454,4846,20031113,33
1027,3811,20031113,41
8185,14606,20031113,46
3065,4789,20031113,46
1657,3894,20031113,39
13669,24013,20031113,26
3215,4836,20031113,33
16099,25323,20031113,38
11365,21504,20031113,73
11005,14939,20031113,34
462,3144,20031113,57
1117,3816,20031113,40
8755,14745,20031113,45
5761,13739,20031113,51
1207,3822,20031113,59
19436,54743,20031113,49
2677,4110,20031113,32
2885,4725,20031113,41
9385,14792,20031113,50
312,3032,20031113,57
3873,11640,20031113,79
10945,14937,20031113,33
16039,25308,20031113,46
6181,13838,20031113,59
5551,13728,20031113,51
3933,12812,20031113,73
2736,4112,20031113,13
3963,12815,20031113,71
11035,14940,20031113,31
4593,12884,20031113,66
1237,3847,20031113,39
552,3162,20031113,49
4862,12916,20031113,66
3155,4808,20031113,0
8695,14740,20031113,47
2765,4113,20031113,33
667,3170,20031113,37
11065,14941,20031113,34
2706,4111,20031113,29
1267,3849,20031113,41
72,3017,20031113,43
9145,14765,20031113,50
1537,3887,20031113,38
3305,4840,20031113,30
1297,3856,20031113,46
282,3031,20031113,50
8905,14752,20031113,48
11635,23009,20031113,43
3275,4839,20031113,36
1177,3820,20031113,51
9415,14794,20031113,49
14509,24126,20031113,45
13759,24018,20031113,36
1567,3888,20031113,55
6001,13781,20031113,50
1057,3812,20031113,46
2227,3963,20031113,38
10885,14935,20031113,35
3005,4781,20031113,49
1627,3893,20031113,35
1327,3859,20031113,M    
6121,13833,20031113,54
3514,4848,20031113,34
522,3160,20031113,45
3693,4854,20031113,29
5881,13744,20031113,54
2647,4109,20031113,40
21404,93706,20031113,47
432,3131,20031113,61
1747,3919,20031113,42
5941,13764,20031113,52
19406,54742,20031113,40
19645,54771,20031113,40
2915,4726,20031113,39
2287,3966,20031113,38
8665,14739,20031113,50
11395,21510,20031113,78
997,3810,20031113,52
10915,14936,20031113,34
3484,4847,20031113,34
3276,4839,20031114,38
9146,14765,20031114,38
3216,4836,20031114,28
13670,24013,20031114,19
13760,24018,20031114,40
133,3026,20031114,46
10406,14910,20031114,36
343,3102,20031114,57
283,3031,20031114,52
5882,13744,20031114,45
10916,14936,20031114,38
8666,14739,20031114,37
5942,13764,20031114,43
14510,24126,20031114,43
10886,14935,20031114,46
6002,13781,20031114,42
6122,13833,20031114,51
9416,14794,20031114,38
6182,13838,20031114,55
10856,14933,20031114,41
7140,13939,20031114,50
253,3030,20031114,54
8156,14605,20031114,32
223,3029,20031114,40
8546,14734,20031114,41
8186,14606,20031114,33
16070,25309,20031114,37
10796,14929,20031114,37
103,3024,20031114,51
8306,14702,20031114,35
21525,93721,20031114,42
10466,14914,20031114,37
8336,14707,20031114,39
8366,14710,20031114,35
10436,14913,20031114,35
9386,14792,20031114,41
10946,14937,20031114,36
5762,13739,20031114,43
11006,14939,20031114,46
16040,25308,20031114,44
9086,14763,20031114,29
3365,4842,20031114,35
13610,24011,20031114,28
3395,4843,20031114,36
19257,54728,20031114,25
9356,14787,20031114,37
3455,4846,20031114,35
13,3013,20031114,48
14450,24110,20031114,31
3485,4847,20031114,36
8906,14752,20031114,37
11636,23009,20031114,46
3306,4840,20031114,37
11396,21510,20031114,78
313,3032,20031114,57
3874,11640,20031114,78
8756,14745,20031114,33
11366,21504,20031114,74
3934,12812,20031114,66
11066,14941,20031114,46
3964,12815,20031114,64
11036,14940,20031114,39
4594,12884,20031114,61
4863,12916,20031114,59
73,3017,20031114,43
5552,13728,20031114,39
16100,25323,20031114,38
3694,4854,20031114,33
8696,14740,20031114,37
3515,4848,20031114,36
1478,3878,20031114,47
19646,54771,20031114,24
2707,4111,20031114,29
19437,54743,20031114,39
2228,3963,20031114,38
1388,3868,20031114,34
1118,3816,20031114,38
1628,3893,20031114,35
3096,4803,20031114,35
523,3160,20031114,43
3156,4808,20031114,34
433,3131,20031114,58
1268,3849,20031114,37
1538,3887,20031114,36
2678,4110,20031114,38
2766,4113,20031114,34
2288,3966,20031114,37
2018,3947,20031114,45
1148,3818,20031114,49
1748,3919,20031114,49
1028,3811,20031114,39
19377,54740,20031114,30
1598,3889,20031114,36
553,3162,20031114,46
1838,3932,20031114,44
1328,3859,20031114,M    
998,3810,20031114,42
668,3170,20031114,37
1358,3860,20031114,37
21405,93706,20031114,40
1568,3888,20031114,47
1658,3894,20031114,39
1178,3820,20031114,45
3006,4781,20031114,39
3186,4826,20031114,36
1058,3812,20031114,40
1208,3822,20031114,49
1238,3847,20031114,38
1418,3870,20031114,50
19407,54742,20031114,25
2737,4112,20031114,17
1958,3940,20031114,53
3126,4804,20031114,35
1298,3856,20031114,42
2078,3953,20031114,40
2648,4109,20031114,42
2168,3960,20031114,38
463,3144,20031114,60
3066,4789,20031114,36
1808,3928,20031114,45
2886,4725,20031114,29
2916,4726,20031114,30
